"Topic","Sentiment","TweetId","TweetDate","TweetText"
"google","irrelevant","126494104187183104","Wed Oct 19 03:05:19 +0000 2011","#Google ainda te ama apesar de tudo IUEHAIUAHEIUHAEIUH =P"
"apple","neutral","126078565346312192","Mon Oct 17 23:34:07 +0000 2011","Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting.."
"twitter","neutral","126881960416120832","Thu Oct 20 04:46:31 +0000 2011","8am dentist appointment, i really should be going to bed...#makesnomovetogetupfromcomputer #twitter"
"twitter","irrelevant","126871719557341184","Thu Oct 20 04:05:49 +0000 2011","Quien no ha creado otra cuenta en #twitter para seguirse? Yo si #Mevalehuevo"
"microsoft","neutral","126772118879879169","Wed Oct 19 21:30:03 +0000 2011","Creating #Pareto charts using #Microsoft #Excel http://t.co/B6rYS5gX"
"apple","negative","126034507475337216","Mon Oct 17 20:39:02 +0000 2011","Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f"
"microsoft","irrelevant","126765300904505344","Wed Oct 19 21:02:57 +0000 2011","http://t.co/ONI0JX8B
"google","neutral","126486051530354689","Wed Oct 19 02:33:19 +0000 2011","#Measure your #Marketing.Get the FREE Analytics Campaign Tagger sheet for #Google #Analytics now! http://t.co/8WC3Y5kK"
"google","irrelevant","126491895512838144","Wed Oct 19 02:56:32 +0000 2011","Shoutout to our New Twitter Friends &  #WelcomeToTwitter! Thanks to everyone following @xrvolume - #myspace #wordpress #Google+"
"google","neutral","126496131554344960","Wed Oct 19 03:13:22 +0000 2011","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/rUkTyUJC"
"apple","positive","125925618486489088","Mon Oct 17 13:26:21 +0000 2011","Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :)"
"apple","negative","125649285667749889","Sun Oct 16 19:08:18 +0000 2011","@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!"
"twitter","neutral","126862618836221954","Thu Oct 20 03:29:39 +0000 2011","Hates facebook whores #twitter"
"twitter","neutral","126857044677505024","Thu Oct 20 03:07:30 +0000 2011","RT @J_Roc616: She lovin #JohnnyVegas!! But no #Twitter"
"apple","neutral","126054145617694720","Mon Oct 17 21:57:04 +0000 2011","@cnbcfastmomey what price should I sell @apple for"
"microsoft","neutral","126680085959942144","Wed Oct 19 15:24:20 +0000 2011","#Microsoft's Ballmer promises #Nokia Windows phones next week, slams #Android.  http://t.co/5DOmls5e #WP7 #WindowsPhone"
"google","irrelevant","126494808847040513","Wed Oct 19 03:08:07 +0000 2011","@donchele vaya trabaje con #Google mejor jajajajajajajaj"
"twitter","irrelevant","126860740689797120","Thu Oct 20 03:22:12 +0000 2011","o @_Netex foi perguntar pra @Eriikuxa se o novo #Twitter dela é @vsf #eurir kkkkkkk' e ainda disse a ela q foi eu q perguntei ¬¬"
"twitter","neutral","126859124016300032","Thu Oct 20 03:15:46 +0000 2011","I OUT #Twitter Till 2mar"
"twitter","neutral","126871669871620096","Thu Oct 20 04:05:37 +0000 2011","Shout out to all the single mothers on #Twitter"
"apple","positive","125714253452812288","Sun Oct 16 23:26:28 +0000 2011","RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp"
"twitter","irrelevant","126865092565417984","Thu Oct 20 03:39:29 +0000 2011","@fitotorresm Camarada @EderCarmona01 si tiene #Twitter & veremos la pelicula si la encuentra XD"
"apple","negative","125245780192792576","Sat Oct 15 16:24:55 +0000 2011","@apple, #siri can't connect to the network -- it's LESS useful that VoiceControl now... :("
"apple","positive","125922999651139584","Mon Oct 17 13:15:57 +0000 2011","One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple)"
"google","neutral","126503348613558272","Wed Oct 19 03:42:03 +0000 2011","Google details Android 4.0 Ice Cream Sandwich, offers SDK http://t.co/66fHUs6n #Android #Google"
"twitter","neutral","126869939536674816","Thu Oct 20 03:58:45 +0000 2011","#Twitter honey i don't freaking know anymore &gt;&lt;"""
"microsoft","neutral","126500912578564097","Wed Oct 19 03:32:22 +0000 2011","U-Village store fits Microsoft consumer strategy http://t.co/OyGo65p1 #microsoft #Technology"
"apple","neutral","125974955983769603","Mon Oct 17 16:42:24 +0000 2011","Why didn't @apple provide 5GB per device for cloud backup?  Why just 5GB per account?  Silly."
"microsoft","neutral","126614365280542720","Wed Oct 19 11:03:11 +0000 2011","@cloudnewsindia New Version of #Cloud InTune is Available: Posted on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ"
Stephen Elop accused of destroying Nokia so Microsoft can buy it cheap."
"google","neutral","126506232432439296","Wed Oct 19 03:53:30 +0000 2011","#Google Docs presentations get real-time collaboration, transition effects and more #SocialMedia #SMM http://t.co/ekdJXo5h"
"apple","positive","125281706327552001","Sat Oct 15 18:47:41 +0000 2011","@jonsibley Actually, the @Apple  mouse is pretty sweet man."
"microsoft","neutral","126613753499353088","Wed Oct 19 11:00:45 +0000 2011","#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft"
"apple","negative","125645811903250432","Sun Oct 16 18:54:30 +0000 2011","hey @apple do you wanna fix my fucking playlist order, you piece of shit"
"google","neutral","126518773401391104","Wed Oct 19 04:43:20 +0000 2011","@TreyRatcliff Congrats on making it to the #google #android 4.0 demo :) http://t.co/EPIv7ny5 #icecreamsandwich"
"google","positive","126533349727666176","Wed Oct 19 05:41:16 +0000 2011","#Android ICS is looking pretty good. Not quite sure if its worth the 4.0 numbering leap. #google"
"microsoft","irrelevant","126615672351498240","Wed Oct 19 11:08:23 +0000 2011","#Avanade staat op 16 in de top 100 financieel krachtigste IT bedrijven! Boven moederbedrijven #Microsoft en #Accenture! http://t.co/z5k7qgux"
"apple","negative","125681375058735104","Sun Oct 16 21:15:49 +0000 2011","Sorry @apple, but #iMessage will never be what #BBM is. Disappointed."
"google","negative","126487604035198976","Wed Oct 19 02:39:29 +0000 2011","facial recognition failed #IceCreamSandwich jajajajajajaj #FacialUnlock #samsumg #Google"
"google","neutral","126522978971299840","Wed Oct 19 05:00:03 +0000 2011","Do the Creep #ahh @JokeAholic_P and @AmiraAldewick #google+dates"
"twitter","neutral","126864141561507840","Thu Oct 20 03:35:43 +0000 2011","The Power of #Twitter http://t.co/wtVvZ8G4"
"twitter","irrelevant","126869146045644800","Thu Oct 20 03:55:36 +0000 2011","#TRUE RT @ELDESTRIPAPUTAS YO SOY LO MAS CABRON QUE HA NACIDO EN #TWITTER .. QUIEN ES TWITTERO ANTIGUO LO SABE DESDE NOVIEMBRE DEL 2010"
"microsoft","neutral","126800407585501184","Wed Oct 19 23:22:27 +0000 2011","If #Microsoft earnings disappoint, blame consumer PC sales -  http://t.co/edXe0xBd via @cnet"
"microsoft","irrelevant","126753938098761728","Wed Oct 19 20:17:48 +0000 2011","#Tecnologia #Technology: La visión de #Microsoft Research sobre el control táctil de dispositivos
"google","positive","126526219587039233","Wed Oct 19 05:12:56 +0000 2011","#RIM should really take an in debt look at #Google's strategy... They released the #NDK for #Icecreamsandwich 3 HOURS after release. #ics"
"google","neutral","126527077905207296","Wed Oct 19 05:16:20 +0000 2011","Anyone seen this? If your brand needs to track #SEO keyword landing through to a conversion, well #Google just capped …http://t.co/g4coBopL"
"twitter","neutral","126876394339831808","Thu Oct 20 04:24:24 +0000 2011","RT @jeffbullas: Twitter Reveals It’s Latest Growth Numbers http://t.co/SujtK4fS #Twitter #SMM #SocialMedia"
"google","neutral","126525475723022336","Wed Oct 19 05:09:58 +0000 2011","#Google #Ice Cream Sandwich (#Android 4.0): a #hands_on #screenshot #gallery http://t.co/E8dCQo7s"
"twitter","irrelevant","126874313423994880","Thu Oct 20 04:16:08 +0000 2011","Bueno... Mañana Es Un Día Largo Y Agitado ;) #TWITTER OF"
"google","neutral","126523549493112832","Wed Oct 19 05:02:19 +0000 2011","RT @ZDNet: #Google steps up its privacy game & launches Search Encryption #GoodToKnow privacy & personal data control http://t.co/t05c34yY"
"microsoft","neutral","126582173787619328","Wed Oct 19 08:55:16 +0000 2011","Omni Touch Screen System: going beyond the ""touch screens"" http://t.co/aROkfnOS  #Featured #Tech&amp;Gadgets #Microsoft #Omnitouch"
"apple","neutral","125664999036301312","Sun Oct 16 20:10:45 +0000 2011","The folks at @apple are awesome! So glad I a #mactard"
"google","irrelevant","126526019602628608","Wed Oct 19 05:12:08 +0000 2011","Usagi Yojimbo RPG Core Rules pdf ebook:  http://t.co/iWaJ1aGa #google"
"apple","negative","125689691927351296","Sun Oct 16 21:48:52 +0000 2011","@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix."
"microsoft","neutral","126573186774089728","Wed Oct 19 08:19:34 +0000 2011","Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/Ja9sEesh #neowin"
"apple","positive","125338216411828224","Sat Oct 15 22:32:14 +0000 2011","I am crazy about #iOS5 . The photo cropping is the best! @apple"
"apple","negative","125586348064247808","Sun Oct 16 14:58:13 +0000 2011","@apple not happy with Apple today. I did the suggested software update and now nothing works!!!"
"microsoft","irrelevant","126800969521577984","Wed Oct 19 23:24:41 +0000 2011","#Microsoft lanza sitio oficial de #Skype http://t.co/arqlW58x desde #Bolivia"
"google","negative","126497514168922112","Wed Oct 19 03:18:52 +0000 2011","The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google"

"google","neutral","126518146063532032","Wed Oct 19 04:40:51 +0000 2011","#so #society #network #google #empowerment http://t.co/bYn1njee notes #Facebook should not be taken lightly"
"apple","neutral","125250078108684288","Sat Oct 15 16:42:00 +0000 2011","...now with Siri were talking to our iPhones... how will we ever know if people are really truly crazy? :P 
"twitter","neutral","126877420178522113","Thu Oct 20 04:28:28 +0000 2011","#goodmourning #twitter"
"twitter","negative","126872265328562176","Thu Oct 20 04:07:59 +0000 2011","RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-"
"twitter","neutral","126865802434580480","Thu Oct 20 03:42:19 +0000 2011","twitter people when someone blocks u can they see ur twitts direct to them? #twitter"

"microsoft","neutral","126800313029099520","Wed Oct 19 23:22:05 +0000 2011","Microsoft bitchslaps VMware in new paper - #Microsoft calls out #VMware for bogus benchmark numbers - http://t.co/dBsMa1Pb"
"microsoft","irrelevant","126758582631927809","Wed Oct 19 20:36:15 +0000 2011","realmente indispensável nos dias de hoje os serviços corporativos oferecidos pelo #SKYPE. #Fato #TI #Microsoft"
"microsoft","neutral","126635080100757504","Wed Oct 19 12:25:30 +0000 2011","RT @technabob: Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you… http://t.co/PJpFeyTF"
"twitter","irrelevant","126863368492564481","Thu Oct 20 03:32:38 +0000 2011","tengo q ir a dormir pero no qiero xD #Twitter =D"
"apple","negative","125978454146551808","Mon Oct 17 16:56:18 +0000 2011","1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail"
"microsoft","negative","126488915996721153","Wed Oct 19 02:44:42 +0000 2011","Watching podcast of Steve Jobs & Bill Gates at 07 D5. Gates sucks at tech predictions! All talk #Apple #Microsoft"
"twitter","negative","126864059206336513","Thu Oct 20 03:35:23 +0000 2011","#Twitter timeline and mentions up the shit :("
"google","neutral","126515624984846336","Wed Oct 19 04:30:50 +0000 2011","RT @fucktec: #Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/RajAK9P2"
"apple","neutral","126315088641658881","Tue Oct 18 15:13:58 +0000 2011","@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm."
@Apple present... http://t.co/DBbWSDpx"
"microsoft","negative","126566106252062720","Wed Oct 19 07:51:25 +0000 2011","#Google go went gone..server issues! first time since ages...now my faith in Tech. from #RIM to #Microsoft has been completely lifted"
"google","negative","126497929593761792","Wed Oct 19 03:20:31 +0000 2011","RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please."
"twitter","irrelevant","126860789536657408","Thu Oct 20 03:22:23 +0000 2011","Hola #Twitter, y también hola estúpido caso clínico. u.u"
"google","neutral","126490662416826369","Wed Oct 19 02:51:38 +0000 2011","Hugo is buddies with 50 Cent? #google #android"
"microsoft","negative","126719328035942400","Wed Oct 19 18:00:16 +0000 2011","Is #Nokia chief executive a #Microsoft mole? http://t.co/jkOTcrMb
"microsoft","irrelevant","126704316005351424","Wed Oct 19 17:00:37 +0000 2011","#Microsoft :88%di noi utilizza servizi #cloud senza saperlo. Rivelata release di #WindowsPhone e aggiornamenti #Hotmail http://t.co/vgUbrZYN"
"google","neutral","126512842194161664","Wed Oct 19 04:19:46 +0000 2011","the announcement is in hong kong....... gotcha #icecreamsandwhich #android #galaxynexus #mynextphone #google #ics #droid"
"apple","negative","125202037293064192","Sat Oct 15 13:31:06 +0000 2011","RT @gdcurry: Really @Apple?  What have you done to my iTunes now?  I can't click on Music, Movies, TV Shows, or any playlists. I get a l ..."
"microsoft","irrelevant","126550811894480896","Wed Oct 19 06:50:39 +0000 2011","Je moet er wel een mechanische papegaai voor op je schouder hebben, maar dan heb je ook wat! Erg gaaf! #microsoft http://t.co/sBPd8Nbg"
"apple","irrelevant","125409044222586880","Sun Oct 16 03:13:40 +0000 2011","I guess I should go @hublot @apple and @ZegnaOfficial shopping next week. Birthdays only come once a year! Lol"
"google","neutral","126495741014315008","Wed Oct 19 03:11:49 +0000 2011","Motorola Droid Razr vs. Samsung Galaxy Nexus (chart) - CNET (blog) http://t.co/oRkTnT7R #nexus #one #google"
"google","positive","126522621251682304","Wed Oct 19 04:58:38 +0000 2011","When I'm about to tweet something and I cant remember how to spell I go straight to #Google"
"microsoft","neutral","126474577411969024","Wed Oct 19 01:47:43 +0000 2011","Ballmer mocks Android, promises a “bunch of new” Nokia Windows Phones next week [video] http://t.co/euPPhD1w #microsoft #windows"
"twitter","irrelevant","126879164258201601","Thu Oct 20 04:35:24 +0000 2011","o #TWITTER é #FODA - Esposa defende Luis Fabiano no Twitter - Jogo Aberto 18/10/2011 =&gt; http://t.co/QdFWoDMD o bixo pegou!"
والفلورز
"apple","irrelevant","125228207002759168","Sat Oct 15 15:15:05 +0000 2011","Buy more products of Hemp Jewelry Instructions now.Free ship http://t.co/928bPS4t@Lehmans @Apple @Peeler"
"google","irrelevant","126527955475251202","Wed Oct 19 05:19:50 +0000 2011","@studiodev aha :) et qui est ce qui va remonter dans les résultats #google ? :p"
is as the creation of
"apple","neutral","125793487479259136","Mon Oct 17 04:41:19 +0000 2011","Ok, so it was a lion and not a leopard. Too much upgrading this weekend. @apple"
"twitter","neutral","126859745154957312","Thu Oct 20 03:18:14 +0000 2011","Bout to tweet about tweeting #twitter #Seahawkswag"
"twitter","neutral","126869876588552192","Thu Oct 20 03:58:30 +0000 2011","@cpmorris congrats on joining #twitter"
"twitter","neutral","126879068800024576","Thu Oct 20 04:35:01 +0000 2011","@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN"
"apple","positive","125402636764712960","Sun Oct 16 02:48:13 +0000 2011","Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple."
"apple","neutral","125988775548559360","Mon Oct 17 17:37:19 +0000 2011","Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @facebook"
"twitter","irrelevant","126872948022849536","Thu Oct 20 04:10:42 +0000 2011","MEU #TWITTER TA TÃO MOVIMENTADO ;D ai sim em !"
"twitter","irrelevant","126879219484606464","Thu Oct 20 04:35:37 +0000 2011","Comooo es q me dices q he llegado alos limites de uso #twitter no q lo nuestro duraria siempre,..... X)"
"google","irrelevant","126509273994891264","Wed Oct 19 04:05:36 +0000 2011","Conoce al nuevo #Samsung #GalaxyNexus con #Android 4.0 #IceCreamSandwich - http://t.co/PdGz1l51 #Google #Smartphones"
"google","neutral","126508044187217920","Wed Oct 19 04:00:42 +0000 2011","Well we should knw that this isnt the app from #google unlike #Apple."
"google","neutral","126530423026233346","Wed Oct 19 05:29:38 +0000 2011","Who are the top folks on #Google+? See this tag cloud: http://t.co/rp7LSoEE via
"apple","neutral","125967560171720704","Mon Oct 17 16:13:01 +0000 2011","Loving these names. ""@Google Chases @Apple With Ice Cream Sandwich"" - http://t.co/u3LchmGD #mobile"
"apple","neutral","126336867477094400","Tue Oct 18 16:40:31 +0000 2011","@ATTCustomerCare @att @apple I already have an iPhone 4 with an ATT contract. Can I buy a factory UNLOCKED iPhone 4S with my contract?"
"twitter","positive","126877362632667136","Thu Oct 20 04:28:15 +0000 2011","When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed! #Twitter&lt;3"
"google","neutral","126525169756946432","Wed Oct 19 05:08:45 +0000 2011","#SEO #backlinks #google #index Free Tool http://t.co/1tTp1axq"

"google","neutral","126513307589935104","Wed Oct 19 04:21:37 +0000 2011","www.geoloco.tv - #Geoloco, future of tech, brands, ads in location revolution - 11-3 San Francisco - keynotes #Google, #Facebook, #Starbucks"
"google","irrelevant","126523941035577344","Wed Oct 19 05:03:52 +0000 2011","#Google Endlich: Alle offiziellen Details zum Google Galaxy Nexus und zu Android Ice Cream Sandwich (mit Videos)... http://t.co/V4IbwFpP"
"twitter","irrelevant","126868601721462784","Thu Oct 20 03:53:26 +0000 2011","Que según un humano puede decir 4800 palabras en 24 horas... Y cuando no hay con quien vomitarlas todas?? A cierto el chat o #twitter"
"microsoft","neutral","126557628531875840","Wed Oct 19 07:17:44 +0000 2011","RT @NeowinFeed: Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/l5uNInSW #neowin"
"google","irrelevant","126493282355261440","Wed Oct 19 03:02:03 +0000 2011","#Galaxy #Nexus líbí, i novinky v #ICS. Najít truhlu se zlaťáky, je můj :D Snad ještě nezapomenou na Nexus One. #Google"
"twitter","neutral","126857676134166528","Thu Oct 20 03:10:01 +0000 2011","Twhistler makes Twitter sing!  #twitter http://t.co/wwNZ6dx6"
"twitter","neutral","126867947418427393","Thu Oct 20 03:50:50 +0000 2011","Shes a freaked out philosopher on #twitter lol girl bye"
"google","neutral","126495706356789248","Wed Oct 19 03:11:41 +0000 2011","""#Google, Samsung unveil Ice Cream Sandwich-powered #Galaxy #Nexus"" - http://t.co/r8f0jmGY"
"apple","neutral","125975779447291904","Mon Oct 17 16:45:40 +0000 2011","Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple"
"microsoft","neutral","126566417276469248","Wed Oct 19 07:52:40 +0000 2011","been using #microsoft @office for years? well here are some tips to be more efficient that even you might not know! http://t.co/HnXvwypp"
"microsoft","positive","126659125751971840","Wed Oct 19 14:01:03 +0000 2011","Blog Post: Cool Tool : Microsoft Mouse Without Borders. http://t.co/uM860jFh #Tools #Utilities #microsoft"
"twitter","irrelevant","126866835449708544","Thu Oct 20 03:46:25 +0000 2011","#Twitter  كل من ايدو الو"
"google","negative","126494895501348864","Wed Oct 19 03:08:27 +0000 2011","@adiman_ #google #fail"
"microsoft","neutral","126805369619087360","Wed Oct 19 23:42:10 +0000 2011","Congrats to #Microsoft's Monica Diaz for being part of @HispanicBizMag 100 Most Influential Hispanics! http://t.co/qj9QDBhA"
Naah, de todas formas te veo mañana! XD"
"apple","neutral","126042506717704192","Mon Oct 17 21:10:50 +0000 2011","RT @DJTREBEL1: #fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B"
"apple","neutral","126109969912311810","Tue Oct 18 01:38:54 +0000 2011","Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv"
"twitter","neutral","126868831493820416","Thu Oct 20 03:54:21 +0000 2011","I might call it a night goodnight #twitter"
"google","neutral","126487912433975297","Wed Oct 19 02:40:43 +0000 2011","Email with 2 line preview, offline search of any amount of emails you want. #Android4.0 #Google"
"twitter","negative","126876140269862912","Thu Oct 20 04:23:23 +0000 2011","Man #Twitter Is Gettin #BORING"
"twitter","irrelevant","126858639855206400","Thu Oct 20 03:13:51 +0000 2011","#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @all3rgict0y0u @yibumsuk @DatFix @Alleyupi"
"twitter","neutral","126871201778905088","Thu Oct 20 04:03:46 +0000 2011","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 18"
"microsoft","negative","126704033779023872","Wed Oct 19 16:59:30 +0000 2011","""Yeh behatreen samay hay parivar honeka"" says the #microsoft #ad in hindi. Preaching family values to indians? Get a local ad agency guys"
"google","neutral","126520511483219968","Wed Oct 19 04:50:15 +0000 2011","#Android #Google Texas Instruments: “It’s Not the Number of Cores, It’s Sophistication” http://t.co/aXDKhkb0 #DhilipSiva"
"microsoft","neutral","126779798986047488","Wed Oct 19 22:00:34 +0000 2011","#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt"
"twitter","neutral","126876834548822017","Thu Oct 20 04:26:09 +0000 2011","M'kiite #twitter Off"
"google","irrelevant","126490589125550080","Wed Oct 19 02:51:21 +0000 2011","サムスン、Googleと共同でGoogleリファレンス機「Galaxy Nexus」を正式発表、11月に世界各地で発売　http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus"
"microsoft","irrelevant","126561890825543680","Wed Oct 19 07:34:40 +0000 2011","Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch"
"google","neutral","126525007525462016","Wed Oct 19 05:08:07 +0000 2011","#Android #Google Ice Cream Sandwich Feature Closer Look - Resizable Widgets, Folders, Multitasking, And... http://t.co/CQCaWORD #DhilipSiva"
"twitter","irrelevant","126866789962498048","Thu Oct 20 03:46:14 +0000 2011","@k_vanee hahaha entonces q espera para irse a dormir?? aja pero el vicio del #twitter le gana mas! hahaha uii no señito eso no se hace lol"
"apple","positive","126349695676203009","Tue Oct 18 17:31:29 +0000 2011","Thank you @apple for Find My Mac - just located and wiped my stolen Air. #smallvictory #thievingbastards"
#google #motorola #moto"
"microsoft","neutral","126678454639927297","Wed Oct 19 15:17:51 +0000 2011","VIDEO: #Microsoft CEO Steve Ballmer talks at #Web2.0Summit about #Yahoo, Bing, and more.  http://t.co/YEAXVP1V"
"apple","positive","125495491701125120","Sun Oct 16 08:57:11 +0000 2011","New iOS 5 update is THE BEST. iloveyou @apple"
"twitter","neutral","126872199838699520","Thu Oct 20 04:07:44 +0000 2011","Hitting the sack early. G-night #twitter"
"apple","negative","125230107580317696","Sat Oct 15 15:22:38 +0000 2011","This does not bode well. After charging all night, my @Apple iPhone 4S has 25% battery after only 3hr off charger with no calls & light use"
"google","neutral","126493312650719232","Wed Oct 19 03:02:10 +0000 2011","The Ice Cream Sandwich presentation was very buggy, however 4.0 looks much more promising than expected.  #Android #GalaxyNexus #Google"
"apple","irrelevant","126399172495679488","Tue Oct 18 20:48:05 +0000 2011","ipad: ""mi aparato favorito de la vida"" frase celebre de Azay Carrasco @apple #ipad"
"google","irrelevant","126504049393672192","Wed Oct 19 03:44:50 +0000 2011","#Google y #Samsung lanzan oficialmente el #GalaxyNexus con #Android #IceCreamSandwich. http://t.co/N0yIucDw"
"apple","neutral","126110374549405696","Tue Oct 18 01:40:30 +0000 2011","Gee, I can't imagine that the maps app graphic from this Samsung website will help their court cases vs. @Apple: http://t.co/PmanMoAh"
"google","neutral","126507925337411584","Wed Oct 19 04:00:14 +0000 2011","#Google #Galaxy #Nexus, Miam !
"apple","negative","126082198720888833","Mon Oct 17 23:48:33 +0000 2011","I'm givin' this stupid @apple reserve system 2days… If I cant get reservation, I'll never buy any Apple products… (yup I hate contracts)"
#Twitter !!
"google","neutral","126496131441102848","Wed Oct 19 03:13:22 +0000 2011","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/qD1bqVm8"
"twitter","irrelevant","126880978324037632","Thu Oct 20 04:42:37 +0000 2011","Saindo #Twitter !"
"apple","neutral","126277810431074304","Tue Oct 18 12:45:50 +0000 2011","RT @Apple We destroying you next RT @therealterica: Duh #TeamAndroid RT @JuanHustle I got a feeling we living in the last days of Blackberry"
"twitter","neutral","126879328712658944","Thu Oct 20 04:36:03 +0000 2011","RT @Gaabisfc_: My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime"
"apple","neutral","126330974270271488","Tue Oct 18 16:17:06 +0000 2011","RT @edatpost: Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"google","irrelevant","126495020156063744","Wed Oct 19 03:08:57 +0000 2011","Samsung、Android 4.0搭載のGoogleブランド端末「GALAXY Nexus」を発表 - ITmedia http://t.co/t0CrKsoo #google"
"microsoft","irrelevant","126723323471204352","Wed Oct 19 18:16:09 +0000 2011","RT @cmaneu: #stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/kWfptH4P (Please RT ;)"
"microsoft","neutral","126752950654746624","Wed Oct 19 20:13:53 +0000 2011","#Microsoft delivers developer preview of Roslyn compiler as a service http://t.co/5yup4iMK"
"google","neutral","126517076889321472","Wed Oct 19 04:36:36 +0000 2011","RT @lcashdol: Too bad #google didn't have a tribute graphic for #DennisRitchie."
"microsoft","neutral","126532191831343105","Wed Oct 19 05:36:40 +0000 2011","#Microsoft extends revenue guarantees to Yahoo: Yahoo disclosed today that Microsoft extended… http://t.co/NWLalDdd"
"twitter","positive","126881080178507776","Thu Oct 20 04:43:01 +0000 2011","Today I was introduced as BigDealDawson at #LGFW !  O #twitter and #social media I love you! Teehee xx"
"apple","irrelevant","125825293473685505","Mon Oct 17 06:47:42 +0000 2011","@ferchowii @Adr_Mart_Com @Apple no tengo"
"microsoft","irrelevant","126710657948196864","Wed Oct 19 17:25:49 +0000 2011","RT @martijnkoster: Zeer leerzame dag vandaag #redhat en #microsoft. Morgenvroeg naar #tallgrass voor de nieuwste technieken op glasvezel ..."
"google","irrelevant","126508667007803392","Wed Oct 19 04:03:11 +0000 2011","#Google+ llega a 40 millones de usuarios aunque su problema sigue siendo la poca permanencia en esta #RedSocial http://t.co/ntS7GXqV"
"apple","neutral","125309663913840640","Sat Oct 15 20:38:46 +0000 2011","Whoa! Line at @apple store in Glendale for iPhone 4S  http://t.co/yZlpogXB"
"twitter","irrelevant","126866689236283392","Thu Oct 20 03:45:50 +0000 2011","@Elitotora Ajajaja!! Pero si avisé poh!! Acá en el #twitter, ademá q' te dije q' la iba a ver... xD"
"twitter","neutral","126881167541665792","Thu Oct 20 04:43:22 +0000 2011","RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO"
"microsoft","neutral","126585952394166272","Wed Oct 19 09:10:17 +0000 2011","#Teamfollowback -Microsoft expands Windows Phone Marketplace to India #microsoft #windowsphone #india"
"apple","neutral","125544363945230336","Sun Oct 16 12:11:23 +0000 2011","A Great iPhone 4S Review @engadget @iphone @apple http://t.co/gX07Qywe"
"google","irrelevant","126533618997792768","Wed Oct 19 05:42:20 +0000 2011","RT @oli2be: For Twitter, free speech is what matters — not real names. http://t.co/DAnykTjl /@factsandtools #Twitter #Google"
